SUM_Measure_1,SUM_Measure_2,SUM_Measure_3,SUM_Measure_4,SUM_Measure_5,SUM_Measure_6,SUM_Measure_7,SUM_Measure_8,SUM_Measure_9,SUM_Measure_10,CNT_Measure_1,CNT_Measure_2,CNT_Measure_3,CNT_Measure_4,CNT_Measure_5,AVG_Measure_1,AVG_Measure_2,AVG_Measure_3,AVG_Measure_4,AVG_Measure_5,Key_Dim_1,Key_Dim_2,Key_Dim_3,Key_Dim_4,Key_Dim_5,Key_Dim_6,Key_Dim_7,Key_Dim_8,Key_Dim_9,Key_Dim_10,Other_Field_1,Other_Field_2,Other_Field_3,Other_Field_4,Other_Field_5,Other_Field_6,Other_Field_7,Other_Field_8,Other_Field_9,Other_Field_10,DateKey
91272.53,4,1740.9,,,,,,,,1452,,,,,1.9,,,,,HR,North Sydney,Casual,Grade 3,,,,,,,James Johnson,james.johnson@health.nsw.gov.au,Completed,,,,,,,,2024-08-21
50340.43,16,117.0,,,,,,,,1453,,,,,1.2,,,,,IT,Macquarie Park,Part Time,Grade 3,,,,,,,Elena Davies,elena.davies@health.nsw.gov.au,Needs review,,,,,,,,2023-06-11
114986.27,44,1275.4,,,,,,,,1454,,,,,4.7,,,,,Finance,Sydney CBD,Contract,Grade 2,,,,,,,Sophie Turner,sophie.turner@health.nsw.gov.au,On track,,,,,,,,2023-05-09
112933.29,21,1965.2,,,,,,,,1455,,,,,4.2,,,,,Operations,Chatswood,Part Time,Grade 1,,,,,,,Sophie Hill,sophie.hill@health.nsw.gov.au,Completed,,,,,,,,2023-05-18
72618.36,3,1022.1,,,,,,,,1456,,,,,2.8,,,,,Marketing,Macquarie Park,Casual,Grade 2,,,,,,,Jessica Walker,jessica.walker@health.nsw.gov.au,Pending approval,,,,,,,,2023-12-23
85025.75,30,623.1,,,,,,,,1457,,,,,4.3,,,,,Engineering,Sydney CBD,Part Time,Grade 4,,,,,,,Nathan Martin,nathan.martin@health.nsw.gov.au,Pending approval,,,,,,,,2024-01-11
107193.43,50,1312.2,,,,,,,,1458,,,,,2.5,,,,,Engineering,Sydney CBD,Contract,Grade 5,,,,,,,Sam Lee,sam.lee@health.nsw.gov.au,,,,,,,,,2023-03-06
141909.2,35,1656.2,,,,,,,,1459,,,,,1.8,,,,,IT,Macquarie Park,Part Time,Grade 5,,,,,,,Nathan Lee,nathan.lee@health.nsw.gov.au,Escalated,,,,,,,,2024-10-18
84744.09,7,1094.1,,,,,,,,1460,,,,,1.3,,,,,Engineering,North Sydney,Full Time,Grade 2,,,,,,,Henry Carter,henry.carter@health.nsw.gov.au,Needs review,,,,,,,,2023-04-12
35408.92,42,1689.0,,,,,,,,1461,,,,,3.6,,,,,Marketing,Sydney CBD,Contract,Grade 2,,,,,,,Priya Murphy,priya.murphy@health.nsw.gov.au,On track,,,,,,,,2023-01-14
188135.88,14,1345.9,,,,,,,,1462,,,,,4.7,,,,,HR,Chatswood,Full Time,Grade 3,,,,,,,Sarah Nguyen,sarah.nguyen@health.nsw.gov.au,Escalated,,,,,,,,2024-01-13
165022.43,4,1664.9,,,,,,,,1463,,,,,2.1,,,,,Finance,Sydney CBD,Contract,Grade 1,,,,,,,Tom Jackson,tom.jackson@health.nsw.gov.au,On track,,,,,,,,2023-04-14
153279.23,35,832.1,,,,,,,,1464,,,,,1.8,,,,,Sales,Macquarie Park,Part Time,Grade 5,,,,,,,Aiden Parker,aiden.parker@health.nsw.gov.au,Escalated,,,,,,,,2023-04-19
160268.18,37,780.1,,,,,,,,1465,,,,,2.8,,,,,Legal,Sydney CBD,Part Time,Grade 2,,,,,,,Sarah Scott,sarah.scott@health.nsw.gov.au,Pending approval,,,,,,,,2023-12-12
141780.42,35,1997.0,,,,,,,,1466,,,,,2.8,,,,,Operations,Parramatta,Contract,Grade 3,,,,,,,Emma Kim,emma.kim@health.nsw.gov.au,,,,,,,,,2024-03-16
170446.35,21,1256.0,,,,,,,,1467,,,,,3.3,,,,,Sales,Chatswood,Contract,Grade 3,,,,,,,Sophia Baker,sophia.baker@health.nsw.gov.au,Escalated,,,,,,,,2023-01-01
153473.26,19,1231.9,,,,,,,,1468,,,,,3.1,,,,,Marketing,Sydney CBD,Contract,Grade 2,,,,,,,Tom Lee,tom.lee@health.nsw.gov.au,On track,,,,,,,,2024-12-07
169797.37,36,1071.4,,,,,,,,1469,,,,,3.3,,,,,Engineering,Sydney CBD,Full Time,Grade 4,,,,,,,Jayden Roberts,jayden.roberts@health.nsw.gov.au,Needs review,,,,,,,,2023-09-29
92404.09,38,574.7,,,,,,,,1470,,,,,2.0,,,,,Marketing,Sydney CBD,Casual,Grade 5,,,,,,,Tom Bailey,tom.bailey@health.nsw.gov.au,On track,,,,,,,,2023-11-29
164793.71,12,1027.7,,,,,,,,1471,,,,,4.6,,,,,HR,Macquarie Park,Contract,Grade 1,,,,,,,Chen Collins,chen.collins@health.nsw.gov.au,Escalated,,,,,,,,2023-03-22
162620.72,50,735.3,,,,,,,,1472,,,,,4.5,,,,,Legal,Chatswood,Full Time,Grade 2,,,,,,,Aiden Rogers,aiden.rogers@health.nsw.gov.au,Pending approval,,,,,,,,2023-01-12
137760.81,41,826.7,,,,,,,,1473,,,,,2.2,,,,,Finance,Parramatta,Part Time,Grade 3,,,,,,,Emily Bell,emily.bell@health.nsw.gov.au,Needs review,,,,,,,,2023-06-06
38588.37,47,1995.0,,,,,,,,1474,,,,,4.9,,,,,HR,North Sydney,Casual,Grade 3,,,,,,,Olivia Roberts,olivia.roberts@health.nsw.gov.au,Needs review,,,,,,,,2023-12-11
44032.67,37,1516.1,,,,,,,,1475,,,,,3.2,,,,,Marketing,Sydney CBD,Casual,Grade 5,,,,,,,Ava Bell,ava.bell@health.nsw.gov.au,Needs review,,,,,,,,2023-05-19
111756.83,13,1026.9,,,,,,,,1476,,,,,3.6,,,,,Sales,Macquarie Park,Part Time,Grade 2,,,,,,,Jack Harris,jack.harris@health.nsw.gov.au,Escalated,,,,,,,,2023-11-28
146405.46,37,270.2,,,,,,,,1477,,,,,3.7,,,,,Legal,Parramatta,Contract,Grade 2,,,,,,,Dylan Allen,dylan.allen@health.nsw.gov.au,Pending approval,,,,,,,,2024-11-02
34115.16,20,421.6,,,,,,,,1478,,,,,2.4,,,,,IT,Macquarie Park,Part Time,Grade 4,,,,,,,William White,william.white@health.nsw.gov.au,Needs review,,,,,,,,2024-12-02
93549.53,49,1484.1,,,,,,,,1479,,,,,1.3,,,,,Finance,North Sydney,Part Time,Grade 3,,,,,,,James King,james.king@health.nsw.gov.au,,,,,,,,,2023-04-24
81870.07,31,143.2,,,,,,,,1480,,,,,1.8,,,,,Sales,North Sydney,Contract,Grade 5,,,,,,,Mia Morris,mia.morris@health.nsw.gov.au,,,,,,,,,2023-05-25
148162.09,43,134.9,,,,,,,,1481,,,,,3.3,,,,,Finance,Parramatta,Part Time,Grade 1,,,,,,,Nathan Wright,nathan.wright@health.nsw.gov.au,,,,,,,,,2024-09-24
76117.85,30,1344.0,,,,,,,,1482,,,,,1.0,,,,,Legal,Parramatta,Contract,Grade 1,,,,,,,Oliver Clark,oliver.clark@health.nsw.gov.au,,,,,,,,,2024-01-31
69298.67,25,1066.2,,,,,,,,1483,,,,,3.8,,,,,Operations,Chatswood,Full Time,Grade 2,,,,,,,Ryan Anderson,ryan.anderson@health.nsw.gov.au,Escalated,,,,,,,,2024-07-28
187479.5,2,175.5,,,,,,,,1484,,,,,4.7,,,,,Marketing,Parramatta,Casual,Grade 4,,,,,,,Aiden Johnson,aiden.johnson@health.nsw.gov.au,On track,,,,,,,,2023-12-22
146332.93,23,1287.9,,,,,,,,1485,,,,,1.9,,,,,Marketing,Sydney CBD,Contract,Grade 4,,,,,,,Oliver Parker,oliver.parker@health.nsw.gov.au,Completed,,,,,,,,2023-08-19
55790.39,26,1348.2,,,,,,,,1486,,,,,1.4,,,,,Legal,Macquarie Park,Part Time,Grade 4,,,,,,,Sam Collins,sam.collins@health.nsw.gov.au,Needs review,,,,,,,,2024-03-12
194991.32,39,725.6,,,,,,,,1487,,,,,3.2,,,,,Sales,North Sydney,Part Time,Grade 2,,,,,,,Aaron Bell,aaron.bell@health.nsw.gov.au,,,,,,,,,2024-06-20
184625.66,28,1991.8,,,,,,,,1488,,,,,4.9,,,,,Engineering,Macquarie Park,Part Time,Grade 3,,,,,,,Jack Parker,jack.parker@health.nsw.gov.au,Pending approval,,,,,,,,2023-05-02
61302.99,10,1481.5,,,,,,,,1489,,,,,4.1,,,,,Legal,Chatswood,Contract,Grade 4,,,,,,,Aiden Watson,aiden.watson@health.nsw.gov.au,,,,,,,,,2023-10-08
55832.7,13,302.9,,,,,,,,1490,,,,,1.7,,,,,Marketing,Macquarie Park,Part Time,Grade 5,,,,,,,Ben White,ben.white@health.nsw.gov.au,,,,,,,,,2023-01-27
91074.43,45,1581.7,,,,,,,,1491,,,,,1.5,,,,,IT,Parramatta,Part Time,Grade 4,,,,,,,Chloe Mitchell,chloe.mitchell@health.nsw.gov.au,Needs review,,,,,,,,2023-06-17
62854.17,3,876.3,,,,,,,,1492,,,,,4.9,,,,,Marketing,Chatswood,Part Time,Grade 2,,,,,,,Marcus Thompson,marcus.thompson@health.nsw.gov.au,On track,,,,,,,,2023-07-01
187607.55,29,1747.5,,,,,,,,1493,,,,,3.0,,,,,Operations,Chatswood,Part Time,Grade 4,,,,,,,Olivia Williams,olivia.williams@health.nsw.gov.au,Pending approval,,,,,,,,2024-01-25
152434.16,26,1261.9,,,,,,,,1494,,,,,4.0,,,,,Finance,Macquarie Park,Full Time,Grade 4,,,,,,,Isabella Williams,isabella.williams@health.nsw.gov.au,Needs review,,,,,,,,2024-06-15
121437.75,48,174.6,,,,,,,,1495,,,,,2.5,,,,,Finance,North Sydney,Contract,Grade 4,,,,,,,Olivia Lewis,olivia.lewis@health.nsw.gov.au,Completed,,,,,,,,2024-04-17
58302.72,19,1265.0,,,,,,,,1496,,,,,1.2,,,,,Engineering,Chatswood,Casual,Grade 1,,,,,,,Chen Anderson,chen.anderson@health.nsw.gov.au,On track,,,,,,,,2023-07-04
162384.29,45,1138.2,,,,,,,,1497,,,,,2.6,,,,,Operations,Chatswood,Full Time,Grade 2,,,,,,,Isabella Edwards,isabella.edwards@health.nsw.gov.au,,,,,,,,,2023-07-26
180033.24,6,575.2,,,,,,,,1498,,,,,3.8,,,,,Engineering,Sydney CBD,Full Time,Grade 1,,,,,,,Mohammed Baker,mohammed.baker@health.nsw.gov.au,,,,,,,,,2024-01-07
44502.11,46,829.8,,,,,,,,1499,,,,,4.2,,,,,Engineering,Chatswood,Casual,Grade 1,,,,,,,Elena Johnson,elena.johnson@health.nsw.gov.au,Completed,,,,,,,,2024-08-02
178121.92,10,408.0,,,,,,,,1500,,,,,1.6,,,,,Finance,Chatswood,Contract,Grade 3,,,,,,,Chen Baker,chen.baker@health.nsw.gov.au,Completed,,,,,,,,2024-10-03
60718.32,9,1924.8,,,,,,,,1501,,,,,1.0,,,,,Marketing,Sydney CBD,Casual,Grade 4,,,,,,,Chloe Turner,chloe.turner@health.nsw.gov.au,On track,,,,,,,,2024-09-14
180059.5,16,512.1,,,,,,,,1502,,,,,3.6,,,,,IT,Chatswood,Casual,Grade 1,,,,,,,Priya Stewart,priya.stewart@health.nsw.gov.au,On track,,,,,,,,2023-09-08
179968.54,18,1277.6,,,,,,,,1503,,,,,3.2,,,,,Sales,Sydney CBD,Part Time,Grade 2,,,,,,,Noah Rogers,noah.rogers@health.nsw.gov.au,Completed,,,,,,,,2023-02-07
54713.65,3,1367.3,,,,,,,,1504,,,,,4.4,,,,,Marketing,Parramatta,Full Time,Grade 1,,,,,,,Henry Green,henry.green@health.nsw.gov.au,Needs review,,,,,,,,2023-06-15
144255.38,40,1355.8,,,,,,,,1505,,,,,3.8,,,,,Engineering,Chatswood,Contract,Grade 1,,,,,,,Lucas Lewis,lucas.lewis@health.nsw.gov.au,Completed,,,,,,,,2024-01-13
182580.06,5,1541.0,,,,,,,,1506,,,,,4.4,,,,,HR,Parramatta,Casual,Grade 2,,,,,,,Liam Bell,liam.bell@health.nsw.gov.au,Completed,,,,,,,,2023-12-04
119598.96,34,498.7,,,,,,,,1507,,,,,1.8,,,,,Finance,Sydney CBD,Full Time,Grade 4,,,,,,,Chen Bell,chen.bell@health.nsw.gov.au,Pending approval,,,,,,,,2024-12-24
78821.84,39,1710.8,,,,,,,,1508,,,,,2.0,,,,,Operations,North Sydney,Casual,Grade 5,,,,,,,Chen Watson,chen.watson@health.nsw.gov.au,Escalated,,,,,,,,2024-05-19
167356.66,40,542.2,,,,,,,,1509,,,,,2.2,,,,,Sales,Sydney CBD,Full Time,Grade 1,,,,,,,Isabella Watson,isabella.watson@health.nsw.gov.au,On track,,,,,,,,2023-08-01
165925.94,27,886.7,,,,,,,,1510,,,,,2.3,,,,,Sales,Sydney CBD,Part Time,Grade 3,,,,,,,Jake Taylor,jake.taylor@health.nsw.gov.au,Completed,,,,,,,,2023-11-04
116137.24,21,1557.4,,,,,,,,1511,,,,,1.5,,,,,Operations,Parramatta,Casual,Grade 5,,,,,,,Mei Jones,mei.jones@health.nsw.gov.au,Needs review,,,,,,,,2023-07-18
86187.52,22,1852.3,,,,,,,,1512,,,,,2.9,,,,,IT,Sydney CBD,Part Time,Grade 4,,,,,,,Alexander Watson,alexander.watson@health.nsw.gov.au,Escalated,,,,,,,,2024-07-03
182307.86,30,1589.6,,,,,,,,1513,,,,,2.7,,,,,Finance,Macquarie Park,Contract,Grade 5,,,,,,,Chen Morgan,chen.morgan@health.nsw.gov.au,Completed,,,,,,,,2024-07-22
121100.53,14,1197.1,,,,,,,,1514,,,,,2.3,,,,,Operations,Sydney CBD,Part Time,Grade 3,,,,,,,Oliver King,oliver.king@health.nsw.gov.au,Escalated,,,,,,,,2024-10-03
120826.44,11,1184.9,,,,,,,,1515,,,,,2.6,,,,,HR,Parramatta,Contract,Grade 1,,,,,,,Luke Green,luke.green@health.nsw.gov.au,On track,,,,,,,,2024-05-23
179098.28,24,958.6,,,,,,,,1516,,,,,4.8,,,,,Sales,Macquarie Park,Contract,Grade 2,,,,,,,Liam Young,liam.young@health.nsw.gov.au,On track,,,,,,,,2023-07-26
185270.15,29,1061.4,,,,,,,,1517,,,,,4.2,,,,,Engineering,North Sydney,Contract,Grade 4,,,,,,,Chen Jackson,chen.jackson@health.nsw.gov.au,Completed,,,,,,,,2023-12-02
54360.16,7,1662.1,,,,,,,,1518,,,,,4.8,,,,,Engineering,North Sydney,Full Time,Grade 4,,,,,,,Charlotte Murphy,charlotte.murphy@health.nsw.gov.au,Pending approval,,,,,,,,2023-04-29
30698.68,3,1405.4,,,,,,,,1519,,,,,3.4,,,,,HR,Parramatta,Casual,Grade 1,,,,,,,Henry Jackson,henry.jackson@health.nsw.gov.au,,,,,,,,,2023-11-16
33821.64,49,693.1,,,,,,,,1520,,,,,4.6,,,,,Operations,North Sydney,Part Time,Grade 3,,,,,,,Luke Turner,luke.turner@health.nsw.gov.au,Completed,,,,,,,,2024-03-27
144091.09,18,383.7,,,,,,,,1521,,,,,2.1,,,,,Finance,Macquarie Park,Full Time,Grade 2,,,,,,,Hannah Allen,hannah.allen@health.nsw.gov.au,Pending approval,,,,,,,,2023-11-23
76078.86,46,1627.6,,,,,,,,1522,,,,,3.3,,,,,Engineering,Sydney CBD,Contract,Grade 5,,,,,,,Tyler Turner,tyler.turner@health.nsw.gov.au,Escalated,,,,,,,,2023-02-21
52112.58,31,1816.3,,,,,,,,1523,,,,,1.2,,,,,Legal,Sydney CBD,Full Time,Grade 4,,,,,,,Olivia Walker,olivia.walker@health.nsw.gov.au,,,,,,,,,2024-09-02
181516.9,41,1688.7,,,,,,,,1524,,,,,3.8,,,,,Operations,Parramatta,Contract,Grade 2,,,,,,,Mohammed Kim,mohammed.kim@health.nsw.gov.au,,,,,,,,,2024-06-30
43352.75,49,1552.4,,,,,,,,1525,,,,,3.3,,,,,HR,Chatswood,Full Time,Grade 4,,,,,,,Aaron Morgan,aaron.morgan@health.nsw.gov.au,,,,,,,,,2024-12-28
160303.89,31,540.2,,,,,,,,1526,,,,,1.9,,,,,Marketing,Parramatta,Casual,Grade 2,,,,,,,Sophie Cook,sophie.cook@health.nsw.gov.au,Completed,,,,,,,,2023-11-29
107058.12,2,224.2,,,,,,,,1527,,,,,1.5,,,,,IT,Chatswood,Part Time,Grade 3,,,,,,,Elena Allen,elena.allen@health.nsw.gov.au,Pending approval,,,,,,,,2024-08-11
51656.98,7,870.8,,,,,,,,1528,,,,,3.9,,,,,HR,Parramatta,Full Time,Grade 3,,,,,,,Hannah Nelson,hannah.nelson@health.nsw.gov.au,Escalated,,,,,,,,2024-08-27
100285.12,40,563.0,,,,,,,,1529,,,,,1.6,,,,,IT,Chatswood,Full Time,Grade 3,,,,,,,Tom Bell,tom.bell@health.nsw.gov.au,Pending approval,,,,,,,,2024-03-17
163333.38,28,1177.7,,,,,,,,1530,,,,,2.4,,,,,Sales,North Sydney,Full Time,Grade 5,,,,,,,Chloe Wilson,chloe.wilson@health.nsw.gov.au,Pending approval,,,,,,,,2024-09-02
108694.43,36,285.5,,,,,,,,1531,,,,,2.8,,,,,Marketing,Chatswood,Full Time,Grade 5,,,,,,,Henry Morgan,henry.morgan@health.nsw.gov.au,Pending approval,,,,,,,,2024-01-24
85659.4,42,1354.3,,,,,,,,1532,,,,,1.4,,,,,Engineering,Macquarie Park,Full Time,Grade 2,,,,,,,Ruby Roberts,ruby.roberts@health.nsw.gov.au,Escalated,,,,,,,,2024-06-28
79555.55,40,1198.1,,,,,,,,1533,,,,,1.8,,,,,Operations,Parramatta,Contract,Grade 4,,,,,,,Mohammed Allen,mohammed.allen@health.nsw.gov.au,On track,,,,,,,,2024-08-19
31380.27,33,868.0,,,,,,,,1534,,,,,1.5,,,,,Marketing,Sydney CBD,Contract,Grade 5,,,,,,,Noah Smith,noah.smith@health.nsw.gov.au,,,,,,,,,2024-07-27
169528.06,23,308.4,,,,,,,,1535,,,,,2.1,,,,,Finance,North Sydney,Casual,Grade 5,,,,,,,Olivia Watson,olivia.watson@health.nsw.gov.au,Completed,,,,,,,,2024-12-29
95074.23,25,926.9,,,,,,,,1536,,,,,1.8,,,,,Engineering,Chatswood,Part Time,Grade 2,,,,,,,Sarah Hill,sarah.hill@health.nsw.gov.au,Completed,,,,,,,,2024-03-03
56225.44,43,338.5,,,,,,,,1537,,,,,1.0,,,,,Finance,North Sydney,Casual,Grade 4,,,,,,,Ethan Davies,ethan.davies@health.nsw.gov.au,Needs review,,,,,,,,2024-10-19
167010.07,30,1797.8,,,,,,,,1538,,,,,3.8,,,,,Legal,Macquarie Park,Part Time,Grade 4,,,,,,,Emily Adams,emily.adams@health.nsw.gov.au,Pending approval,,,,,,,,2024-04-05
95401.5,15,453.0,,,,,,,,1539,,,,,3.4,,,,,IT,North Sydney,Contract,Grade 4,,,,,,,Hannah Collins,hannah.collins@health.nsw.gov.au,Completed,,,,,,,,2023-02-04
196299.69,37,1018.2,,,,,,,,1540,,,,,2.5,,,,,IT,Sydney CBD,Part Time,Grade 5,,,,,,,Marcus Harris,marcus.harris@health.nsw.gov.au,Escalated,,,,,,,,2024-06-13
43299.88,40,268.0,,,,,,,,1541,,,,,2.9,,,,,HR,Macquarie Park,Contract,Grade 5,,,,,,,Noah King,noah.king@health.nsw.gov.au,Pending approval,,,,,,,,2023-01-12
109707.7,33,1821.5,,,,,,,,1542,,,,,3.3,,,,,Operations,Chatswood,Contract,Grade 3,,,,,,,Nathan Johnson,nathan.johnson@health.nsw.gov.au,On track,,,,,,,,2024-12-12
186886.97,48,677.7,,,,,,,,1543,,,,,4.1,,,,,Marketing,Sydney CBD,Casual,Grade 5,,,,,,,Daniel Collins,daniel.collins@health.nsw.gov.au,On track,,,,,,,,2024-11-03
198362.02,48,1286.2,,,,,,,,1544,,,,,2.1,,,,,HR,North Sydney,Full Time,Grade 3,,,,,,,Jake Thomas,jake.thomas@health.nsw.gov.au,Pending approval,,,,,,,,2023-10-15
76786.91,17,127.0,,,,,,,,1545,,,,,1.4,,,,,Engineering,Macquarie Park,Part Time,Grade 4,,,,,,,Cameron Walker,cameron.walker@health.nsw.gov.au,Completed,,,,,,,,2024-12-18
70153.3,12,1618.8,,,,,,,,1546,,,,,4.4,,,,,Operations,Sydney CBD,Part Time,Grade 5,,,,,,,Alexander Carter,alexander.carter@health.nsw.gov.au,Escalated,,,,,,,,2024-01-28
70451.06,29,1479.4,,,,,,,,1547,,,,,1.7,,,,,Operations,Sydney CBD,Contract,Grade 1,,,,,,,Noah Johnson,noah.johnson@health.nsw.gov.au,Escalated,,,,,,,,2024-02-13
110959.43,31,1517.7,,,,,,,,1548,,,,,4.0,,,,,Sales,Chatswood,Casual,Grade 4,,,,,,,Jake Roberts,jake.roberts@health.nsw.gov.au,Pending approval,,,,,,,,2024-03-21
32016.72,29,825.8,,,,,,,,1549,,,,,2.3,,,,,Finance,Sydney CBD,Contract,Grade 4,,,,,,,Mei Rogers,mei.rogers@health.nsw.gov.au,Completed,,,,,,,,2023-12-10
75955.44,7,585.2,,,,,,,,1550,,,,,3.3,,,,,IT,North Sydney,Part Time,Grade 5,,,,,,,Tyler Morgan,tyler.morgan@health.nsw.gov.au,,,,,,,,,2023-07-04
83255.87,1,1378.3,,,,,,,,1551,,,,,4.3,,,,,Finance,Chatswood,Full Time,Grade 5,,,,,,,Henry Morgan,henry.morgan@health.nsw.gov.au,Escalated,,,,,,,,2023-12-26
67300.78,19,578.6,,,,,,,,1552,,,,,1.1,,,,,HR,Sydney CBD,Part Time,Grade 5,,,,,,,Zoe Wilson,zoe.wilson@health.nsw.gov.au,,,,,,,,,2023-05-03
44685.68,39,346.8,,,,,,,,1553,,,,,3.6,,,,,Engineering,Sydney CBD,Part Time,Grade 3,,,,,,,Nathan Nelson,nathan.nelson@health.nsw.gov.au,,,,,,,,,2023-03-19
138592.69,18,1561.8,,,,,,,,1554,,,,,3.8,,,,,Operations,Parramatta,Part Time,Grade 1,,,,,,,Luke Brown,luke.brown@health.nsw.gov.au,Escalated,,,,,,,,2024-02-02
86551.31,4,590.7,,,,,,,,1555,,,,,4.3,,,,,Engineering,Chatswood,Full Time,Grade 4,,,,,,,Ryan Morris,ryan.morris@health.nsw.gov.au,Escalated,,,,,,,,2023-07-02
139732.14,7,373.4,,,,,,,,1556,,,,,4.1,,,,,Sales,Macquarie Park,Full Time,Grade 4,,,,,,,Mohammed Martin,mohammed.martin@health.nsw.gov.au,On track,,,,,,,,2023-02-05
42396.32,37,1482.3,,,,,,,,1557,,,,,4.1,,,,,Finance,Chatswood,Part Time,Grade 1,,,,,,,William Cook,william.cook@health.nsw.gov.au,Escalated,,,,,,,,2023-09-30
55773.27,22,1818.8,,,,,,,,1558,,,,,3.3,,,,,IT,Chatswood,Casual,Grade 4,,,,,,,Chen Taylor,chen.taylor@health.nsw.gov.au,Pending approval,,,,,,,,2023-08-20
30562.25,45,1654.2,,,,,,,,1559,,,,,2.9,,,,,Operations,Parramatta,Contract,Grade 4,,,,,,,Noah Watson,noah.watson@health.nsw.gov.au,,,,,,,,,2023-04-03
92110.41,22,252.9,,,,,,,,1560,,,,,2.8,,,,,Marketing,North Sydney,Part Time,Grade 5,,,,,,,William Hill,william.hill@health.nsw.gov.au,,,,,,,,,2023-07-15
80807.96,25,1803.3,,,,,,,,1561,,,,,3.5,,,,,Operations,Chatswood,Full Time,Grade 4,,,,,,,Aiden Wright,aiden.wright@health.nsw.gov.au,Needs review,,,,,,,,2023-02-06
62825.76,47,1993.1,,,,,,,,1562,,,,,2.0,,,,,Legal,Sydney CBD,Contract,Grade 4,,,,,,,Hannah Baker,hannah.baker@health.nsw.gov.au,On track,,,,,,,,2023-02-07
87678.47,22,1596.8,,,,,,,,1563,,,,,1.2,,,,,HR,North Sydney,Casual,Grade 5,,,,,,,Alexander Nguyen,alexander.nguyen@health.nsw.gov.au,Pending approval,,,,,,,,2023-08-27
187218.69,3,1497.4,,,,,,,,1564,,,,,3.0,,,,,Finance,Chatswood,Full Time,Grade 2,,,,,,,Sophie Rogers,sophie.rogers@health.nsw.gov.au,Needs review,,,,,,,,2023-01-15
59282.33,4,1818.9,,,,,,,,1565,,,,,4.3,,,,,HR,Chatswood,Part Time,Grade 5,,,,,,,Jack Evans,jack.evans@health.nsw.gov.au,On track,,,,,,,,2024-05-24
131146.16,40,519.1,,,,,,,,1566,,,,,4.2,,,,,Legal,Parramatta,Casual,Grade 3,,,,,,,Liam Morgan,liam.morgan@health.nsw.gov.au,Pending approval,,,,,,,,2024-07-12
53346.0,14,1552.0,,,,,,,,1567,,,,,3.4,,,,,Operations,Sydney CBD,Full Time,Grade 3,,,,,,,Alexander Kim,alexander.kim@health.nsw.gov.au,Escalated,,,,,,,,2023-06-22
148370.28,36,413.5,,,,,,,,1568,,,,,2.0,,,,,Finance,North Sydney,Full Time,Grade 5,,,,,,,Charlotte Johnson,charlotte.johnson@health.nsw.gov.au,On track,,,,,,,,2024-05-13
43722.84,1,440.9,,,,,,,,1569,,,,,1.4,,,,,Marketing,Chatswood,Casual,Grade 2,,,,,,,Tom Roberts,tom.roberts@health.nsw.gov.au,,,,,,,,,2023-10-05
118924.77,27,554.6,,,,,,,,1570,,,,,1.7,,,,,Finance,Macquarie Park,Part Time,Grade 4,,,,,,,Mei Davies,mei.davies@health.nsw.gov.au,,,,,,,,,2023-11-05
89135.11,1,1159.6,,,,,,,,1571,,,,,1.8,,,,,HR,Macquarie Park,Contract,Grade 5,,,,,,,Emily White,emily.white@health.nsw.gov.au,Escalated,,,,,,,,2024-10-03
142085.62,18,200.8,,,,,,,,1572,,,,,1.5,,,,,Engineering,Chatswood,Casual,Grade 2,,,,,,,Daniel Cook,daniel.cook@health.nsw.gov.au,On track,,,,,,,,2023-02-25
139626.34,19,498.2,,,,,,,,1573,,,,,2.0,,,,,IT,Sydney CBD,Full Time,Grade 1,,,,,,,Hannah Walker,hannah.walker@health.nsw.gov.au,Needs review,,,,,,,,2023-01-30
112460.44,8,234.6,,,,,,,,1574,,,,,1.9,,,,,IT,Macquarie Park,Contract,Grade 4,,,,,,,Ryan Nguyen,ryan.nguyen@health.nsw.gov.au,,,,,,,,,2023-11-30
69110.75,8,719.7,,,,,,,,1575,,,,,1.4,,,,,Legal,North Sydney,Casual,Grade 2,,,,,,,Jack Mitchell,jack.mitchell@health.nsw.gov.au,Pending approval,,,,,,,,2024-05-11
39237.69,28,375.4,,,,,,,,1576,,,,,4.7,,,,,IT,North Sydney,Casual,Grade 3,,,,,,,Ethan Nelson,ethan.nelson@health.nsw.gov.au,,,,,,,,,2023-07-18
137443.59,18,484.2,,,,,,,,1577,,,,,1.5,,,,,Finance,Parramatta,Part Time,Grade 1,,,,,,,Isabella Nelson,isabella.nelson@health.nsw.gov.au,Escalated,,,,,,,,2023-06-25
159257.73,15,1784.2,,,,,,,,1578,,,,,3.4,,,,,Engineering,Macquarie Park,Part Time,Grade 1,,,,,,,Emma Jackson,emma.jackson@health.nsw.gov.au,Escalated,,,,,,,,2023-08-10
130568.75,30,630.4,,,,,,,,1579,,,,,3.9,,,,,Sales,North Sydney,Contract,Grade 4,,,,,,,Lauren White,lauren.white@health.nsw.gov.au,Pending approval,,,,,,,,2023-06-02
185338.3,1,893.8,,,,,,,,1580,,,,,1.2,,,,,IT,Macquarie Park,Full Time,Grade 4,,,,,,,Grace Scott,grace.scott@health.nsw.gov.au,Escalated,,,,,,,,2024-12-14
169619.52,29,1041.0,,,,,,,,1581,,,,,1.3,,,,,Finance,Chatswood,Part Time,Grade 2,,,,,,,Jayden Clark,jayden.clark@health.nsw.gov.au,Needs review,,,,,,,,2024-10-25
